TF,Target,label
KLF6,JUN,1
JUN,KLF6,1
KLF6,ATF3,1
ATF3,KLF6,1
KLF6,BTG2,1
BTG2,KLF6,1
LHX2,LDB1,1
LDB1,LHX2,1
MCM7,RIF1,1
MCM7,TIMELESS,1
TIMELESS,MCM7,1
MCM7,RBL1,1
RBL1,MCM7,1
MCM7,CDC20,1
MCM7,UHRF1,1
MCM7,MCM5,1
MCM5,MCM7,1
MCM7,POLR2B,1
POLR2B,MCM7,1
MCM7,CCND1,1
CCND1,MCM7,1
MCM7,ESPL1,1
ESPL1,MCM7,1
MCM7,RAD51,1
RAD51,MCM7,1
MCM7,MCM2,1
MCM2,MCM7,1
MCM7,MCM4,1
MCM4,MCM7,1
MCM7,CCNB1,1
MCM7,RRM2,1
MCM7,MSH6,1
MCM7,TOP2A,1
MCM7,KNTC1,1
KNTC1,MCM7,1
MCM7,DNMT1,1
DNMT1,MCM7,1
MCM7,ORC2,1
ORC2,MCM7,1
MCM7,MCM3,1
MCM3,MCM7,1
MCM7,MCM6,1
MCM6,MCM7,1
KAT2B,GATA3,1
GATA3,KAT2B,1
KAT2B,MAML3,1
MAML3,KAT2B,1
KAT2B,HDAC2,1
HDAC2,KAT2B,1
KAT2B,SIN3A,1
SIN3A,KAT2B,1
KAT2B,TAF6,1
TAF6,KAT2B,1
KAT2B,HIST1H2BK,1
KAT2B,POLR1A,1
POLR1A,KAT2B,1
KAT2B,USF1,1
USF1,KAT2B,1
KAT2B,RUVBL2,1
RUVBL2,KAT2B,1
KAT2B,MYC,1
MYC,KAT2B,1
KAT2B,DEK,1
DEK,KAT2B,1
KAT2B,NOTCH4,1
NOTCH4,KAT2B,1
KAT2B,POLR1E,1
POLR1E,KAT2B,1
KAT2B,TAF1A,1
TAF1A,KAT2B,1
KAT2B,MYBBP1A,1
MYBBP1A,KAT2B,1
KAT2B,TADA3,1
TADA3,KAT2B,1
KAT2B,EP300,1
EP300,KAT2B,1
KAT2B,HDAC5,1
HDAC5,KAT2B,1
KAT2B,RUNX1,1
RUNX1,KAT2B,1
KAT2B,NCOA3,1
NCOA3,KAT2B,1
KAT2B,TRP53,1
TRP53,KAT2B,1
KAT2B,NOTCH2,1
NOTCH2,KAT2B,1
KAT2B,ING3,1
ING3,KAT2B,1
KAT2B,RUVBL1,1
RUVBL1,KAT2B,1
KAT2B,HEY2,1
HEY2,KAT2B,1
KAT2B,SMARCA4,1
SMARCA4,KAT2B,1
KAT2B,TRRAP,1
TRRAP,KAT2B,1
KAT2B,POLR2E,1
POLR2E,KAT2B,1
KAT2B,HIST1H4K,1
KAT2B,POLR2K,1
POLR2K,KAT2B,1
KAT2B,ZFPM1,1
ZFPM1,KAT2B,1
KAT2B,YEATS2,1
YEATS2,KAT2B,1
KAT2B,YEATS4,1
YEATS4,KAT2B,1
KAT2B,DDX5,1
DDX5,KAT2B,1
KAT2B,HDAC1,1
HDAC1,KAT2B,1
KAT2B,HIST1H2BB,1
HIST1H2BB,KAT2B,1
KAT2B,POLR1C,1
POLR1C,KAT2B,1
KAT2B,POLR1B,1
POLR1B,KAT2B,1
KAT2B,RUNX3,1
RUNX3,KAT2B,1
KAT2B,EP400,1
EP400,KAT2B,1
KAT2B,ASH2L,1
ASH2L,KAT2B,1
KAT2B,NOTCH1,1
NOTCH1,KAT2B,1
KAT2B,SMARCA5,1
SMARCA5,KAT2B,1
KAT2B,RBPJ,1
RBPJ,KAT2B,1
KAT2B,DR1,1
DR1,KAT2B,1
KAT2B,MAML1,1
MAML1,KAT2B,1
KAT2B,WWTR1,1
WWTR1,KAT2B,1
KAT2B,POLR2H,1
POLR2H,KAT2B,1
KAT2B,SIRT1,1
SIRT1,KAT2B,1
POLR3D,POLR3F,1
POLR3F,POLR3D,1
POLR3D,GTF3C5,1
GTF3C5,POLR3D,1
POLR3D,POLR2B,1
POLR2B,POLR3D,1
POLR3D,POLR1A,1
POLR1A,POLR3D,1
POLR3D,POLR1C,1
POLR1C,POLR3D,1
POLR3D,POLR1B,1
POLR1B,POLR3D,1
POLR3D,GTF3C1,1
GTF3C1,POLR3D,1
POLR3D,SNAPC3,1
SNAPC3,POLR3D,1
POLR3D,POLR2J,1
POLR2J,POLR3D,1
POLR3D,POLR2E,1
POLR2E,POLR3D,1
POLR3D,POLR2H,1
POLR2H,POLR3D,1
POLR3D,POLR2K,1
POLR2K,POLR3D,1
POLR3D,POLR3B,1
POLR3B,POLR3D,1
SMARCB1,GLI1,1
GLI1,SMARCB1,1
SMARCB1,HDAC2,1
HDAC2,SMARCB1,1
SMARCB1,BRD7,1
BRD7,SMARCB1,1
SMARCB1,CDC5L,1
CDC5L,SMARCB1,1
SMARCB1,TBL1X,1
TBL1X,SMARCB1,1
SMARCB1,RUNX1,1
RUNX1,SMARCB1,1
SMARCB1,SMARCC2,1
SMARCC2,SMARCB1,1
SMARCB1,TRP53,1
TRP53,SMARCB1,1
SMARCB1,SMARCD1,1
SMARCD1,SMARCB1,1
SMARCB1,CCND1,1
CCND1,SMARCB1,1
SMARCB1,YEATS4,1
YEATS4,SMARCB1,1
SMARCB1,SMARCA2,1
SMARCA2,SMARCB1,1
SMARCB1,KDM3A,1
SMARCB1,SMARCA4,1
SMARCA4,SMARCB1,1
SMARCB1,DNMT3A,1
DNMT3A,SMARCB1,1
SMARCB1,SMARCC1,1
SMARCC1,SMARCB1,1
SMARCB1,ARID1A,1
ARID1A,SMARCB1,1
ILF2,HNRNPK,1
HNRNPK,ILF2,1
ILF2,CDC5L,1
CDC5L,ILF2,1
ILF2,ILF3,1
ILF3,ILF2,1
ILF2,MATR3,1
MATR3,ILF2,1
ILF2,CTSZ,1
ILF2,B2M,1
ILF2,CST3,1
ILF2,SSB,1
SSB,ILF2,1
ILF2,TIMP2,1
ILF2,CTSD,1
ILF2,SRSF3,1
SRSF3,ILF2,1
MCM6,UHRF1,1
MCM3,UHRF1,1
DNMT1,UHRF1,1
KNTC1,UHRF1,1
HIST1H2BB,UHRF1,1
MCM5,UHRF1,1
MCM4,UHRF1,1
EZH2,UHRF1,1
BRCA1,UHRF1,1
MCM2,UHRF1,1
EHMT2,UHRF1,1
DNMT3A,UHRF1,1
RAD51,UHRF1,1
ESPL1,UHRF1,1
SP1,TAF6,1
TAF6,SP1,1
SP1,USF1,1
USF1,SP1,1
SP1,SMAD4,1
SMAD4,SP1,1
SP1,EP300,1
EP300,SP1,1
SP1,INTS12,1
INTS12,SP1,1
SP1,TAF9,1
TAF9,SP1,1
SP1,NCOA3,1
NCOA3,SP1,1
SP1,TRP53,1
TRP53,SP1,1
SP1,SNAPC3,1
SNAPC3,SP1,1
SP1,ELL2,1
ELL2,SP1,1
SP1,POLR2E,1
POLR2E,SP1,1
SP1,ELL3,1
ELL3,SP1,1
SP1,POLR2K,1
POLR2K,SP1,1
SP1,JUN,1
JUN,SP1,1
SP1,POLR2B,1
POLR2B,SP1,1
SP1,SMAD3,1
SMAD3,SP1,1
SP1,HDAC1,1
HDAC1,SP1,1
SP1,MDM2,1
MDM2,SP1,1
SP1,MAPK8,1
MAPK8,SP1,1
SP1,SMAD2,1
SMAD2,SP1,1
SP1,POLR2J,1
POLR2J,SP1,1
SP1,TAF5,1
TAF5,SP1,1
SP1,POLR2H,1
POLR2H,SP1,1
SP1,SRRT,1
SRRT,SP1,1
SP1,POLR2I,1
