TF,Target,label
KLF6,BTG2,1
BTG2,KLF6,1
SPI1,ITGB2,1
MCM7,CDT1,1
MCM7,UHRF1,1
MCM7,MCM5,1
MCM5,MCM7,1
MCM7,MKI67,1
MCM7,GMNN,1
MCM7,POLA2,1
MCM7,SLBP,1
MCM7,TIPIN,1
MCM7,NCAPD2,1
MCM7,MCM4,1
MCM4,MCM7,1
MCM7,TOP2A,1
MCM7,PRIM1,1
MCM5,UHRF1,1
MCM4,UHRF1,1
SPI1,TYROBP,1
SPI1,GATA2,1
GATA2,SPI1,1
SPI1,MPO,1
SPI1,PLEK,1
SPI1,FLT3,1
SPI1,IKZF1,1
IKZF1,SPI1,1
SPI1,ITGAM,1
SPI1,CTSS,1
SPI1,CD53,1
SPI1,IRF8,1
IRF8,SPI1,1
SPI1,RUNX1T1,1
RUNX1T1,SPI1,1
SPI1,CSF3R,1
FOXO1,IL7R,1
CD7,CD33,1
MYC,CD44,1
NOTCH1,APP,1
CTR9,MLLT3,1
MLLT3,CTR9,1
CBFB,CRIP1,1
MCM5,CDT1,1
MCM4,CDT1,1
MCM5,GMNN,1
MCM4,GMNN,1
GATA2,MYC,1
MYC,GATA2,1
GATA2,CBFB,1
CBFB,GATA2,1
GATA2,GFI1B,1
GFI1B,GATA2,1
CD7,CD34,1
HNF4A,FOXO1,1
FOXO1,HNF4A,1
IKZF1,FLT3,1
IKZF1,IRF8,1
IRF8,IKZF1,1
BTG2,DUSP1,1
ESR1,OTUB2,1
MYC,ESR1,1
ESR1,MYC,1
MYC,CDK6,1
MYC,ANXA5,1
MYC,MKI67,1
MYC,FOXO1,1
FOXO1,MYC,1
MYC,NOTCH1,1
NOTCH1,MYC,1
VDR,RUNX2,1
RUNX2,VDR,1
MCM4,PRIM1,1
MCM4,TOP2A,1
MCM4,NCAPD2,1
MCM4,TIPIN,1
MCM4,SLBP,1
MCM4,POLA2,1
MCM4,MCM5,1
MCM5,MCM4,1
MCM4,DTL,1
TSC22D3,DUSP1,1
MCM5,POLA2,1
MCM5,PRIM1,1
FOXO1,SELL,1
MCM5,DTL,1
GFI1B,MEIS1,1
MEIS1,GFI1B,1
NOTCH1,MAML3,1
MAML3,NOTCH1,1
NOTCH1,ADAM17,1
XPC,XRCC6,1
XRCC6,XPC,1
XPC,USP11,1
ESR1,MKI67,1
HMGB2,MKI67,1
PGR,MKI67,1
MCM5,MKI67,1
SOX18,VEGFC,1
MCM5,TIPIN,1
MEIS1,FLT3,1
MCM5,NCAPD2,1
NDN,FOXO1,1
FOXO1,NDN,1
ELF1,CBFB,1
CBFB,ELF1,1
HOXA9,MEIS1,1
MEIS1,HOXA9,1
HOXA9,MLLT3,1
MLLT3,HOXA9,1
HOXA9,PBX1,1
PBX1,HOXA9,1
FOXO1,RUNX2,1
RUNX2,FOXO1,1
CBFB,ESR1,1
ESR1,CBFB,1
CBFB,CDK6,1
CBFB,RUNX2,1
RUNX2,CBFB,1
MCM5,SLBP,1
YBX1,SLBP,1
PGR,ESR1,1
ESR1,PGR,1
PGR,PGRMC1,1
PGR,NR3C2,1
NR3C2,PGR,1
HMGB2,TOP2A,1
HMGB2,H1F0,1
H1F0,HMGB2,1
EYA2,DACH1,1
DACH1,EYA2,1
MCM5,TOP2A,1
ESR1,RUNX2,1
RUNX2,ESR1,1
MLLT3,MEIS1,1
MEIS1,MLLT3,1
PBX1,MEIS1,1
MEIS1,PBX1,1
IKZF1,USP11,0
BTG2,HNF4A,0
GFI1B,TOP2A,0
MEIS1,ITGAM,0
NOTCH1,OTUB2,0
PBX1,CD44,0
HMGB2,VDR,0
CTR9,USP11,0
MCM5,HNF4A,0
CBFB,NCAPD2,0
NDN,CRIP1,0
BTG2,TYROBP,0
BTG2,XPC,0
HMGB2,CD44,0
RUNX1T1,DACH1,0
NOTCH1,NDN,0
DACH1,MKI67,0
H1F0,UHRF1,0
BTG2,UHRF1,0
TSC22D3,MCM7,0
EYA2,PGR,0
CTR9,CTSS,0
NDN,NOTCH1,0
RUNX1T1,GMNN,0
ELF1,PBX1,0
CBFB,CTR9,0
GFI1B,ESR1,0
MAML3,RUNX1T1,0
XRCC6,SPI1,0
NDN,PGR,0
VDR,GFI1B,0
GFI1B,HNF4A,0
PBX1,MLLT3,0
RUNX1T1,PGR,0
VDR,DUSP1,0
HMGB2,CRIP1,0
MCM5,H1F0,0
SOX18,TYROBP,0
HMGB2,IKZF1,0
PGR,APP,0
VDR,SLBP,0
H1F0,POLA2,0
GATA2,FOXO1,0
CD7,MYC,0
ELF1,GMNN,0
XPC,PGR,0
IKZF1,CD33,0
SOX18,CTR9,0
MCM7,TYROBP,0
CTR9,ESR1,0
HNF4A,DTL,0
MLLT3,MYC,0
PGR,ADAM17,0
CBFB,BTG2,0
EYA2,CDK6,0
MCM7,IL7R,0
CD7,NR3C2,0
NOTCH1,EYA2,0
HNF4A,HMGB2,0
MCM5,FLT3,0
NOTCH1,MKI67,0
HMGB2,MPO,0
ELF1,HNF4A,0
SOX18,MAML3,0
XRCC6,SELL,0
SOX18,EYA2,0
PGR,DTL,0
RUNX1T1,IL7R,0
GATA2,CTR9,0
MCM7,RUNX1T1,0
MLLT3,BTG2,0
XRCC6,TYROBP,0
XPC,GATA2,0
MEIS1,SELL,0
XRCC6,MPO,0
NR3C2,ANXA5,0
SOX18,TIPIN,0
GFI1B,CD44,0
CTR9,XPC,0
RUNX1T1,ADAM17,0
ESR1,MPO,0
HOXA9,NOTCH1,0
NOTCH1,SELL,0
BTG2,H1F0,0
MCM4,TYROBP,0
KLF6,TOP2A,0
GATA2,GMNN,0
MCM7,MAML3,0
RUNX1T1,CSF3R,0
TSC22D3,GATA2,0
MCM4,CTR9,0
RUNX1T1,SELL,0
DACH1,ITGB2,0
MYC,PRIM1,0
ELF1,ADAM17,0
PBX1,SPI1,0
GATA2,POLA2,0
MEIS1,VDR,0
TSC22D3,HOXA9,0
XPC,ELF1,0
GATA2,MEIS1,0
CBFB,MCM4,0
NDN,H1F0,0
CBFB,SELL,0
KLF6,HMGB2,0
PGR,CBFB,0
RUNX1T1,CTR9,0
SPI1,H1F0,0
DACH1,TYROBP,0
IRF8,CD33,0
MCM5,RUNX2,0
CD7,CTR9,0
IKZF1,MAML3,0
PBX1,ADAM17,0
XRCC6,PBX1,0
NDN,VDR,0
H1F0,DUSP1,0
HOXA9,CBFB,0
MYC,PBX1,0
MYC,BTG2,0
H1F0,IL7R,0
NR3C2,NOTCH1,0
XPC,CD34,0
MEIS1,ADAM17,0
CTR9,UHRF1,0
MAML3,POLA2,0
IKZF1,EYA2,0
XPC,KLF6,0
GATA2,XPC,0
HNF4A,ITGAM,0
FOXO1,CSF3R,0
XRCC6,PGRMC1,0
ELF1,ESR1,0
MAML3,HMGB2,0
GATA2,UHRF1,0
DACH1,RUNX1T1,0
YBX1,PLEK,0
