TF,Target,label
KLF6,JUN,1
JUN,KLF6,1
KLF6,ATF3,1
ATF3,KLF6,1
KLF6,BTG2,1
BTG2,KLF6,1
PA2G4,ACTR2,1
CDC5L,ACTR2,1
DAB2,ACTR2,1
BIN1,ACTR2,1
MAPK1,ACTR2,1
MCM7,PLK2,1
MCM7,MCM5,1
MCM5,MCM7,1
MCM7,BIRC5,1
MCM7,POLR2B,1
POLR2B,MCM7,1
MCM7,HAT1,1
MCM7,RPS27A,1
MCM7,RAD51,1
RAD51,MCM7,1
MCM7,PCNA,1
MCM7,SSRP1,1
SSRP1,MCM7,1
MCM7,MCM4,1
MCM4,MCM7,1
MCM7,UBC,1
MCM7,DNMT1,1
DNMT1,MCM7,1
MCM7,MCM3,1
MCM3,MCM7,1
MCM7,MCM6,1
MCM6,MCM7,1
PA2G4,GM2A,1
MAPK1,GM2A,1
AKT1,HK2,1
TRP53,HK2,1
PA2G4,RPL13,1
RNPS1,RPL13,1
CDC5L,RPL13,1
UPF1,RPL13,1
SMARCB1,ARID1B,1
ARID1B,SMARCB1,1
SMARCB1,CDC5L,1
CDC5L,SMARCB1,1
SMARCB1,ACTG1,1
SMARCB1,SMARCE1,1
SMARCE1,SMARCB1,1
SMARCB1,DPF2,1
DPF2,SMARCB1,1
SMARCB1,CBFB,1
CBFB,SMARCB1,1
SMARCB1,PBRM1,1
PBRM1,SMARCB1,1
SMARCB1,ACTB,1
SMARCB1,RUNX1,1
RUNX1,SMARCB1,1
SMARCB1,SMARCC2,1
SMARCC2,SMARCB1,1
SMARCB1,TRP53,1
TRP53,SMARCB1,1
SMARCB1,YEATS4,1
YEATS4,SMARCB1,1
SMARCB1,BANF1,1
SMARCB1,SMARCA4,1
SMARCA4,SMARCB1,1
SMARCB1,DNMT3A,1
DNMT3A,SMARCB1,1
SMARCB1,ARID1A,1
ARID1A,SMARCB1,1
TNF,CCL3,1
TLR4,CCL3,1
NFKB1,CFP,1
JUP,CFP,1
SP1,POLR2C,1
POLR2C,SP1,1
SP1,CREBBP,1
CREBBP,SP1,1
SP1,TAF6,1
TAF6,SP1,1
SP1,FOS,1
FOS,SP1,1
SP1,SMAD4,1
SMAD4,SP1,1
SP1,POLR2D,1
POLR2D,SP1,1
SP1,POLR2F,1
POLR2F,SP1,1
SP1,TAF9,1
TAF9,SP1,1
SP1,NCOA3,1
NCOA3,SP1,1
SP1,TRP53,1
TRP53,SP1,1
SP1,ELL2,1
ELL2,SP1,1
SP1,POLR2E,1
POLR2E,SP1,1
SP1,GTF2E2,1
GTF2E2,SP1,1
SP1,POLR2K,1
POLR2K,SP1,1
SP1,JUN,1
JUN,SP1,1
SP1,GTF2B,1
GTF2B,SP1,1
SP1,MAPK14,1
MAPK14,SP1,1
SP1,SSU72,1
SP1,MED1,1
MED1,SP1,1
SP1,USF2,1
USF2,SP1,1
SP1,POLR2B,1
POLR2B,SP1,1
SP1,HDAC1,1
HDAC1,SP1,1
SP1,GTF2A2,1
GTF2A2,SP1,1
SP1,GTF2F1,1
GTF2F1,SP1,1
SP1,MDM2,1
MDM2,SP1,1
SP1,GTF2A1,1
GTF2A1,SP1,1
SP1,SMAD2,1
SMAD2,SP1,1
SP1,POLR2J,1
POLR2J,SP1,1
SP1,POLR2G,1
POLR2G,SP1,1
SP1,POLR2H,1
POLR2H,SP1,1
SP1,SRRT,1
SRRT,SP1,1
SP1,SNAPC5,1
SNAPC5,SP1,1
SP1,POLR2I,1
POLR2I,SP1,1
PA2G4,CCT3,1
CDC5L,CCT3,1
SND1,TMEM208,1
SND1,GTF2E2,1
GTF2E2,SND1,1
SND1,SEC61A1,1
TUBA1A,TUBB6,1
PA2G4,TUBB5,1
CDC5L,TUBB5,1
TUBA1A,TUBB5,1
MAPK1,TUBB5,1
ELL2,POLR2C,1
POLR2C,ELL2,1
ELL2,TAF6,1
TAF6,ELL2,1
ELL2,POLR2B,1
POLR2B,ELL2,1
ELL2,POLR2D,1
POLR2D,ELL2,1
ELL2,POLR2F,1
POLR2F,ELL2,1
ELL2,GTF2A2,1
GTF2A2,ELL2,1
ELL2,GTF2F1,1
GTF2F1,ELL2,1
ELL2,TAF9,1
TAF9,ELL2,1
ELL2,GTF2A1,1
GTF2A1,ELL2,1
ELL2,POLR2J,1
POLR2J,ELL2,1
ELL2,POLR2G,1
POLR2G,ELL2,1
ELL2,POLR2E,1
POLR2E,ELL2,1
ELL2,GTF2E2,1
GTF2E2,ELL2,1
ELL2,POLR2H,1
POLR2H,ELL2,1
ELL2,POLR2K,1
POLR2K,ELL2,1
ELL2,SRRT,1
SRRT,ELL2,1
ELL2,GTF2B,1
GTF2B,ELL2,1
ELL2,AFF4,1
AFF4,ELL2,1
ELL2,SNAPC5,1
SNAPC5,ELL2,1
ELL2,POLR2I,1
POLR2I,ELL2,1
ELL2,SSU72,1
JUP,LYZ2,1
JUP,GGH,1
JUP,DNASE1L1,1
JUP,CTSD,1
JUP,NFKB1,1
NFKB1,JUP,1
JUP,CXCL1,1
JUP,B2M,1
JUP,CXCL2,1
JUP,CTNNB1,1
CTNNB1,JUP,1
JUP,LYZ1,1
JUP,RAC1,1
JUP,CTNNA1,1
JUP,TCF7L2,1
TCF7L2,JUP,1
JUP,CTSZ,1
JUP,CNN2,1
FXR1,DNAJC19,1
FXR1,PABPC1,1
AKT1,DNMT1,1
DNMT1,AKT1,1
AKT1,MAP1LC3B,1
AKT1,EIF4E,1
AKT1,CREBBP,1
CREBBP,AKT1,1
AKT1,FOS,1
FOS,AKT1,1
AKT1,CFL1,1
AKT1,SMAD4,1
SMAD4,AKT1,1
AKT1,NFE2L2,1
NFE2L2,AKT1,1
AKT1,MSN,1
AKT1,EZH2,1
EZH2,AKT1,1
AKT1,HSPA5,1
AKT1,ATF4,1
ATF4,AKT1,1
AKT1,FKBP1A,1
AKT1,ZFP36L1,1
ZFP36L1,AKT1,1
AKT1,TNF,1
TNF,AKT1,1
AKT1,SOD2,1
AKT1,PLEK,1
AKT1,CD274,1
AKT1,IQGAP1,1
AKT1,CFLAR,1
AKT1,TRP53,1
TRP53,AKT1,1
AKT1,NRAS,1
AKT1,VIM,1
AKT1,NCOR2,1
NCOR2,AKT1,1
AKT1,KLF4,1
KLF4,AKT1,1
AKT1,ID2,1
ID2,AKT1,1
AKT1,CDC42,1
AKT1,NCF1,1
AKT1,HSP90AA1,1
AKT1,HSP90B1,1
AKT1,STAT3,1
STAT3,AKT1,1
AKT1,CTNNB1,1
CTNNB1,AKT1,1
AKT1,JUN,1
JUN,AKT1,1
AKT1,GNGT2,1
AKT1,RELA,1
RELA,AKT1,1
AKT1,MAPK14,1
MAPK14,AKT1,1
AKT1,ATF2,1
ATF2,AKT1,1
AKT1,ACLY,1
AKT1,NR4A1,1
NR4A1,AKT1,1
AKT1,ANXA5,1
AKT1,HSP90AB1,1
AKT1,RAC1,1
AKT1,PPP2R5C,1
AKT1,RAC2,1
AKT1,YBX1,1
YBX1,AKT1,1
AKT1,RHOA,1
AKT1,CDKN1A,1
AKT1,HIF1A,1
HIF1A,AKT1,1
AKT1,EGR1,1
EGR1,AKT1,1
AKT1,ACTB,1
AKT1,MDM2,1
MDM2,AKT1,1
AKT1,TLR2,1
AKT1,MAPK1,1
MAPK1,AKT1,1
AKT1,GNG10,1
AKT1,TLR4,1
TLR4,AKT1,1
