TF,Target,label
MCM5,RFC2,1
MCM6,RFC2,1
BRIP1,RFC2,1
RAD51,RFC2,1
POLR2B,RFC2,1
APEX1,RFC2,1
TCEA1,RFC2,1
SSRP1,RFC2,1
MCM7,RFC2,1
POLR2G,RFC2,1
TP53,RFC2,1
BRCA2,RFC2,1
POLR2L,RFC2,1
POLR2D,RFC2,1
TIMELESS,RFC2,1
GTF2H2,RFC2,1
PARP1,RFC2,1
MCM2,RFC2,1
POLR2I,RFC2,1
POLR2F,RFC2,1
POLR2K,RFC2,1
GTF2H3,RFC2,1
BRCA1,RFC2,1
TRIM25,RFC2,1
ERCC8,RFC2,1
RFC1,RFC2,1
HMGN1,RFC2,1
MCM3,RFC2,1
MCM4,RFC2,1
DDB2,RFC2,1
CREB3L3,CREB3L4,1
CREB3L4,CREB3L3,1
CREB3L3,CREB3L2,1
CREB3L2,CREB3L3,1
CREB3L3,CREB1,1
CREB1,CREB3L3,1
CREB3L3,APOA4,1
CREB3L3,APOC2,1
MCM5,KIF22,1
MCM2,KIF22,1
KNTC1,KIF22,1
MAZ,KIF22,1
TRIP13,CDK1,1
TRIP13,TOP2A,1
TRIP13,PTTG1,1
PTTG1,TRIP13,1
TRIP13,KIAA0101,1
TRIP13,CENPN,1
TRIP13,CENPF,1
TRIP13,ANLN,1
TRIP13,RAD51,1
RAD51,TRIP13,1
TRIP13,NCAPG,1
TRIP13,DOT1L,1
DOT1L,TRIP13,1
TRIP13,DLGAP5,1
TRIP13,CDC20,1
TRIP13,NUSAP1,1
TRIP13,NEK2,1
TRIP13,PRC1,1
TRIP13,CHEK1,1
TRIP13,RFC4,1
TRIP13,AURKA,1
TRIP13,CCNB2,1
TRIP13,FANCI,1
TRIP13,BUB1B,1
TRIP13,FOXM1,1
FOXM1,TRIP13,1
TRIP13,HMMR,1
TRIP13,ZWILCH,1
TRIP13,TPX2,1
TRIP13,CDKN3,1
TRIP13,CCNB1,1
TRIP13,MELK,1
TRIP13,AURKB,1
TRIP13,RRM2,1
TRIP13,MAD2L1,1
TRIP13,FEN1,1
TRIP13,KIF23,1
TRIP13,MCM2,1
MCM2,TRIP13,1
TRIP13,RAD51AP1,1
TRIP13,UBE2C,1
TRIP13,PLK1,1
TRIP13,BUB1,1
TRIP13,ZWINT,1
TRIP13,VRK1,1
TRIP13,BIRC5,1
TRIP13,THRB,1
THRB,TRIP13,1
TRIP13,MCM4,1
MCM4,TRIP13,1
POLR3D,ASNS,1
TFAP2C,TP53,1
TP53,TFAP2C,1
TFAP2C,EGFR,1
EGFR,TFAP2C,1
TFAP2C,CDKN1A,1
CDKN1A,TFAP2C,1
TFAP2C,YEATS4,1
YEATS4,TFAP2C,1
TFAP2C,PITX2,1
PITX2,TFAP2C,1
TFAP2C,MYC,1
MYC,TFAP2C,1
TFAP2C,PRDM14,1
PRDM14,TFAP2C,1
SIRT1,CDK1,1
SIRT1,XRCC5,1
XRCC5,SIRT1,1
SIRT1,HDAC2,1
HDAC2,SIRT1,1
SIRT1,NR1H3,1
NR1H3,SIRT1,1
SIRT1,EPAS1,1
EPAS1,SIRT1,1
SIRT1,DOT1L,1
DOT1L,SIRT1,1
SIRT1,TAF1B,1
TAF1B,SIRT1,1
SIRT1,RBBP4,1
RBBP4,SIRT1,1
SIRT1,FOXO1,1
