TF,Target,label
MCM6,CDC45,1
MCM3,CDC45,1
ORC2,CDC45,1
MCM5,CDC45,1
MCM4,CDC45,1
MCM2,CDC45,1
MCM7,CDC45,1
RAD51,CDC45,1
KLF6,JUN,1
JUN,KLF6,1
KLF6,BTG2,1
BTG2,KLF6,1
MCM7,CDC7,1
MCM7,CDT1,1
MCM7,POLE3,1
MCM7,RPA2,1
MCM7,POLD1,1
MCM7,HELLS,1
MCM7,ORC6,1
MCM7,CDCA8,1
MCM7,CCNB2,1
MCM7,UHRF1,1
MCM7,PRIM2,1
MCM7,MCM5,1
MCM5,MCM7,1
MCM7,MKI67,1
MCM7,GMNN,1
MCM7,POLR2B,1
POLR2B,MCM7,1
MCM7,PBK,1
MCM7,RFC5,1
MCM7,RAD51,1
RAD51,MCM7,1
MCM7,TIPIN,1
MCM7,LIG1,1
MCM7,NCAPD2,1
MCM7,RPA1,1
MCM7,MCM2,1
MCM2,MCM7,1
MCM7,MAD2L1,1
MCM7,RFC4,1
MCM7,MCM4,1
MCM4,MCM7,1
MCM7,RRM2,1
MCM7,TYMS,1
MCM7,MSH6,1
MCM7,TOP2A,1
MCM7,CDC6,1
MCM7,AURKB,1
MCM7,PRIM1,1
MCM7,ORC2,1
ORC2,MCM7,1
MCM7,MCM3,1
MCM3,MCM7,1
MCM7,RRM1,1
MCM7,MCM6,1
MCM6,MCM7,1
XRCC3,RPA1,1
RAD51,RPA1,1
POLR2B,RPA1,1
MCM5,RPA1,1
XRCC6,RPA1,1
ERCC8,RPA1,1
GTF2H1,RPA1,1
MCM6,RPA1,1
MCM3,RPA1,1
ORC2,RPA1,1
MCM4,RPA1,1
MCM2,RPA1,1
MCM6,UHRF1,1
MCM3,UHRF1,1
MCM5,UHRF1,1
MCM4,UHRF1,1
MCM2,UHRF1,1
RAD51,UHRF1,1
TCF19,UHRF1,1
SPI1,TYROBP,1
SPI1,CSF2RB,1
SPI1,GATA2,1
GATA2,SPI1,1
SPI1,MPO,1
SPI1,EBF1,1
EBF1,SPI1,1
SPI1,PLEK,1
SPI1,FLT3,1
SPI1,IKZF1,1
IKZF1,SPI1,1
SPI1,TLR4,1
TLR4,SPI1,1
SPI1,LCP2,1
SPI1,CD53,1
SPI1,MYB,1
MYB,SPI1,1
SPI1,JUN,1
JUN,SPI1,1
SPI1,IRF8,1
IRF8,SPI1,1
SPI1,RUNX1T1,1
RUNX1T1,SPI1,1
SPI1,CSF3R,1
GTF2F1,RPRD1B,1
GTF2F1,POLR2B,1
POLR2B,GTF2F1,1
GTF2F1,CTR9,1
CTR9,GTF2F1,1
GTF2F1,SNRPB,1
SNRPB,GTF2F1,1
GTF2F1,TAF12,1
TAF12,GTF2F1,1
GTF2F1,YBX1,1
YBX1,GTF2F1,1
GTF2F1,GTF2H1,1
GTF2H1,GTF2F1,1
GTF2F1,CSTF2,1
GTF2F1,MLLT3,1
MLLT3,GTF2F1,1
GTF2F1,PRPF4,1
PHB2,MICU1,1
MYCN,NDRG1,1
MCM6,MSH6,1
MCM3,MSH6,1
MCM4,MSH6,1
MCM2,MSH6,1
XRCC3,MSH6,1
RAD51,MSH6,1
MCM5,MSH6,1
XRCC6,MSH6,1
ERCC8,MSH6,1
XPC,MSH6,1
CTR9,SETD2,1
CTR9,POLR2B,1
POLR2B,CTR9,1
CTR9,GTF2H1,1
GTF2H1,CTR9,1
CTR9,BC005561,1
CTR9,MLLT3,1
MLLT3,CTR9,1
MCM6,CDT1,1
MCM3,CDT1,1
ORC2,CDT1,1
MCM5,CDT1,1
MCM4,CDT1,1
MCM2,CDT1,1
GTF2H1,POLR2B,1
POLR2B,GTF2H1,1
GTF2H1,POLR1B,1
POLR1B,GTF2H1,1
GTF2H1,TAF12,1
TAF12,GTF2H1,1
GTF2H1,ERCC8,1
ERCC8,GTF2H1,1
GTF2H1,RFC4,1
GTF2H1,LIG1,1
GTF2H1,POLD1,1
GTF2H1,RPA2,1
GTF2H1,POLE3,1
GTF2H1,XPC,1
XPC,GTF2H1,1
GTF2H1,MLLT3,1
MLLT3,GTF2H1,1
GTF2H1,RFC5,1
MCM6,GMNN,1
MCM3,GMNN,1
ORC2,GMNN,1
MCM5,GMNN,1
MCM4,GMNN,1
MCM2,GMNN,1
E2F4,RB1,1
RB1,E2F4,1
E2F4,CDC6,1
GATA2,MYC,1
MYC,GATA2,1
GATA2,CBFB,1
CBFB,GATA2,1
GATA2,GFI1B,1
GFI1B,GATA2,1
PA2G4,CTSG,1
MAPK1,CTSG,1
MAPK12,NCF1,1
PA2G4,ADA,1
REXO4,ADA,1
IKZF1,EBF1,1
EBF1,IKZF1,1
IKZF1,FLT3,1
IKZF1,IRF8,1
IRF8,IKZF1,1
RARB,RARS,1
