TF,Target,label
AR,RGPD2,1
BCL11A,RGPD2,1
BCL11A,HESX1,1
CTNNB1,RGPD2,1
CTNNB1,CER1,1
CTNNB1,MCC,1
CTNNB1,AK4,1
CTNNB1,TLE3,1
CTNNB1,DKK1,1
CTNNB1,CXXC1,1
CTNNB1,SFRP2,1
CTNNB1,PRICKLE1,1
CTNNB1,DCLK1,1
CTNNB1,ETV4,1
CTNNB1,OTX2,1
CTNNB1,DKK4,1
CTNNB1,NEDD9,1
CTNNB1,TNC,1
CTNNB1,DUSP4,1
CTNNB1,WLS,1
CTNNB1,CYP1B1,1
CTNNB1,HESX1,1
CTNNB1,UNC5D,1
CTNNB1,ASXL1,1
CTNNB1,ETV1,1
CTNNB1,ZNF202,1
CTNNB1,NUP54,1
CTNNB1,USP44,1
CTNNB1,RXRG,1
CTNNB1,ENC1,1
CTNNB1,PHLDB2,1
CTNNB1,RGS5,1
CTNNB1,ETV3,1
CTNNB1,SMAD2,1
CTNNB1,KLHL4,1
CTNNB1,PRDM14,1
CTNNB1,CRABP2,1
CTNNB1,VPS13C,1
CTNNB1,WWTR1,1
CTNNB1,BTBD10,1
CTNNB1,COL4A1,1
CTNNB1,PAM,1
CTNNB1,NCAM1,1
CTNNB1,RBPJ,1
CTNNB1,LPIN1,1
CTNNB1,LIN28A,1
CTNNB1,TNFRSF11B,1
CTNNB1,GPR83,1
CTNNB1,CD200,1
CTNNB1,CYP26A1,1
CTNNB1,BAMBI,1
CTNNB1,RHOBTB3,1
CTNNB1,PMAIP1,1
CTNNB1,PBX1,1
CTNNB1,PALLD,1
CTNNB1,PRDM1,1
CTNNB1,PLAGL1,1
CTNNB1,CENPK,1
CTNNB1,PITX2,1
CTNNB1,FBXO28,1
CTNNB1,FOXN3,1
CTNNB1,SAMD3,1
CTNNB1,HOMER1,1
CTNNB1,EPCAM,1
CTNNB1,TCF4,1
CTNNB1,MATN3,1
CTNNB1,FOXP1,1
CTNNB1,DCAF6,1
CTNNB1,SH3BGRL2,1
CTNNB1,ZNF142,1
CTNNB1,ANXA3,1
CTNNB1,SEMA3E,1
CTNNB1,POU2F1,1
CTNNB1,MRPL1,1
CTNNB1,TTC27,1
CTNNB1,E2F7,1
CTNNB1,NCAPG,1
CTNNB1,HMGA1,1
CTNNB1,PHB2,1
CTNNB1,SKA3,1
CTNNB1,ABCA1,1
CTNNB1,SNAI2,1
CTNNB1,GATA4,1
CTNNB1,ASNS,1
CTNNB1,SNRPB,1
CTNNB1,MIA3,1
DNMT3B,CBX3,1
DNMT3B,MAFG,1
DNMT3B,OXTR,1
EGR1,U2AF1,1
EGR1,WDHD1,1
EGR1,NOL11,1
EGR1,SIRT1,1
EGR1,PDCD11,1
EGR1,KAT7,1
EGR1,TMEM131,1
EGR1,ARID4B,1
EGR1,KDELR3,1
EGR1,POLR1C,1
EGR1,ZNF764,1
EGR1,AFF4,1
EGR1,DNAJC2,1
EGR1,PTGR1,1
EGR1,DCAF6,1
EGR1,CREB3L2,1
EGR1,EEF1A1,1
EGR1,KIF15,1
EGR1,HNRNPD,1
EGR1,CRABP2,1
EGR1,ESPL1,1
EGR1,SFPQ,1
EGR1,CTNNB1,1
EGR1,ANKMY2,1
EGR1,SLC39A8,1
EGR1,RNF19A,1
EGR1,SNAI1,1
EGR1,HMGN2,1
EGR1,SNX18,1
EGR1,ASXL1,1
EGR1,PGM2,1
EGR1,NUP54,1
EGR1,PRIM1,1
EGR1,CASD1,1
EGR1,SENP7,1
